date,store_id,sales,is_holiday,promotion,day_of_week,month,quarter,year,is_weekend,day_of_month,day_of_year,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,month_sin,month_cos,day_of_week_sin,day_of_week_cos,sales_lag_1,promotion_lag_1,sales_lag_7,promotion_lag_7,sales_lag_14,promotion_lag_14,sales_lag_30,promotion_lag_30,sales_rolling_mean_7,sales_rolling_std_7,sales_rolling_min_7,sales_rolling_max_7,promotion_rolling_sum_7,sales_rolling_mean_14,sales_rolling_std_14,sales_rolling_min_14,sales_rolling_max_14,promotion_rolling_sum_14,sales_rolling_mean_30,sales_rolling_std_30,sales_rolling_min_30,sales_rolling_max_30,promotion_rolling_sum_30,promotion_weekend,promotion_holiday,holiday_weekend,promotion_month,weekend_month,store_promotion,store_weekend,store_mean_encoded,dow_mean_encoded,month_mean_encoded
2021-08-12,3,1419.48,True,1,3,8,3,2021,0,12,224,32,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1031.26,0.0,1500.35,1.0,962.92,0.0,1527.89,1.0,1237.2414285714287,323.47322668337074,1006.54,1875.23,2.0,1205.3735714285715,261.3971465504703,909.52,1875.23,3.0,1175.7063333333333,261.90615488920906,909.52,1875.23,5.0,0,1,0,8,0,3,0,1336.3451693703876,1292.9828831982134,1176.5605730727216
2021-08-13,3,1383.49,True,1,4,8,3,2021,0,13,225,32,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1419.48,1.0,1028.91,0.0,909.52,0.0,1051.74,0.0,1287.8957142857143,313.0056533492176,1006.54,1875.23,3.0,1239.2285714285715,250.6023449720633,1006.54,1875.23,4.0,1186.7646666666665,263.4903638457014,909.52,1875.23,6.0,0,1,0,8,0,3,0,1336.3451693703876,1301.7165400811596,1176.5605730727216
2021-08-14,3,1735.56,True,1,5,8,3,2021,1,14,226,32,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1383.49,1.0,1875.23,1.0,1248.06,0.0,1038.46,0.0,1267.9428571428573,270.95207698744184,1006.54,1735.56,3.0,1274.05,283.6182978528101,1006.54,1875.23,5.0,1210.0013333333334,280.1706220752329,909.52,1875.23,7.0,1,1,1,8,8,3,3,1336.3451693703876,1469.8601815385105,1176.5605730727216
2021-08-15,3,1259.51,True,0,6,8,3,2021,1,15,227,32,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1735.56,1.0,1278.41,0.0,1343.91,0.0,1053.68,0.0,1265.2428571428572,270.9245559631105,1006.54,1735.56,3.0,1268.0214285714285,282.9152612969607,1006.54,1875.23,5.0,1216.8623333333333,278.72705076006235,909.52,1875.23,7.0,0,0,1,0,8,0,3,1336.3451693703876,1469.4053345298032,1176.5605730727216
2021-08-16,3,1056.21,True,0,0,8,3,2021,0,16,228,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1259.51,0.0,1006.54,0.0,1096.05,0.0,1349.19,0.0,1272.3385714285712,263.57029836639686,1020.86,1735.56,3.0,1265.1757142857143,284.97100010930757,1006.54,1875.23,5.0,1207.0963333333334,279.0631873878342,909.52,1875.23,7.0,0,0,0,0,0,0,0,1336.3451693703876,1291.2825684412342,1176.5605730727216
2021-08-17,3,1039.87,True,0,1,8,3,2021,0,17,229,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1056.21,0.0,1020.86,0.0,1094.37,0.0,1840.41,1.0,1275.054285714286,260.62883959487397,1031.26,1735.56,3.0,1261.282857142857,287.84157419901135,1006.54,1875.23,5.0,1180.4116666666666,253.52194472224087,909.52,1875.23,6.0,0,0,0,0,0,0,0,1336.3451693703876,1302.3802580355905,1176.5605730727216
2021-08-18,3,951.07,True,0,2,8,3,2021,0,18,230,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1039.87,0.0,1031.26,0.0,1022.28,0.0,941.05,0.0,1263.5985714285714,274.5225801537731,951.07,1735.56,3.0,1256.1964285714287,292.9732831507205,951.07,1875.23,5.0,1180.7456666666667,253.20212473482468,909.52,1875.23,6.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9097045642377,1176.5605730727216
2021-08-19,3,1031.2,True,0,3,8,3,2021,0,19,231,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,951.07,0.0,1419.48,1.0,1500.35,1.0,1093.45,0.0,1208.1299999999999,276.99236493689176,951.07,1735.56,2.0,1222.685714285714,289.7113092430106,951.07,1875.23,4.0,1178.6706666666664,254.19530689573307,909.52,1875.23,6.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9828831982134,1176.5605730727216
2021-08-20,3,1026.65,True,0,4,8,3,2021,0,20,232,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1031.2,0.0,1383.49,1.0,1028.91,0.0,992.35,0.0,1157.152857142857,272.1340964006684,951.07,1735.56,1.0,1222.5242857142857,289.8281936892018,951.07,1875.23,4.0,1179.8139999999999,253.40427311259762,909.52,1875.23,6.0,0,0,0,0,0,0,0,1336.3451693703876,1301.7165400811596,1176.5605730727216
2021-08-21,3,1209.57,True,0,5,8,3,2021,1,21,233,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1026.65,0.0,1735.56,1.0,1875.23,1.0,1131.08,0.0,1082.0114285714285,110.31084298903228,951.07,1259.51,0.0,1174.9771428571428,220.92424686473473,951.07,1735.56,3.0,1182.4303333333332,253.28892484988174,909.52,1875.23,6.0,0,0,1,0,8,0,3,1336.3451693703876,1469.8601815385105,1176.5605730727216
2021-08-22,3,1231.41,True,0,6,8,3,2021,1,22,234,33,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1209.57,0.0,1259.51,0.0,1278.41,0.0,984.0,0.0,1077.9971428571428,103.04714240162801,951.07,1231.41,0.0,1171.6200000000001,219.5846293485882,951.07,1735.56,3.0,1190.6773333333333,250.6190352725017,909.52,1875.23,6.0,0,0,1,0,8,0,3,1336.3451693703876,1469.4053345298032,1176.5605730727216
2021-08-23,3,944.81,True,0,0,8,3,2021,0,23,235,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1231.41,0.0,1056.21,0.0,1006.54,0.0,1271.03,0.0,1062.0828571428572,114.89383892884783,944.81,1231.41,0.0,1167.2107142857144,223.73499215553704,944.81,1735.56,3.0,1179.8033333333333,254.06583471182412,909.52,1875.23,6.0,0,0,0,0,0,0,0,1336.3451693703876,1291.2825684412342,1176.5605730727216
2021-08-24,3,959.52,True,0,1,8,3,2021,0,24,236,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,944.81,0.0,1039.87,0.0,1020.86,0.0,1701.85,1.0,1050.6042857142857,121.31707132648961,944.81,1231.41,0.0,1162.8292857142856,227.39218099217203,944.81,1735.56,3.0,1155.0590000000002,237.04775937161514,909.52,1875.23,5.0,0,0,0,0,0,0,0,1336.3451693703876,1302.3802580355905,1176.5605730727216
2021-08-25,3,1017.15,True,0,2,8,3,2021,0,25,237,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,959.52,0.0,951.07,0.0,1031.26,0.0,1040.54,0.0,1060.0442857142857,114.67004169312604,944.81,1231.41,0.0,1161.8214285714284,228.05050185826232,944.81,1735.56,3.0,1154.2793333333332,237.47548846192439,909.52,1875.23,5.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9097045642377,1176.5605730727216
2021-08-26,3,964.49,True,0,3,8,3,2021,0,26,238,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1017.15,0.0,1031.2,0.0,1419.48,1.0,995.29,0.0,1050.5142857142857,120.10980612993222,944.81,1231.41,0.0,1129.3221428571428,220.812539958107,944.81,1735.56,2.0,1153.2526666666668,238.25185041700334,909.52,1875.23,5.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9828831982134,1176.5605730727216
2021-08-27,3,934.79,True,0,4,8,3,2021,0,27,239,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,964.49,0.0,1026.65,0.0,1383.49,1.0,948.92,0.0,1037.3914285714286,127.91620544045293,934.79,1231.41,0.0,1097.2721428571429,213.52660281670563,934.79,1735.56,1.0,1152.7816666666668,238.68330087757664,909.52,1875.23,5.0,0,0,0,0,0,0,0,1336.3451693703876,1301.7165400811596,1176.5605730727216
2021-08-28,3,1630.45,True,1,5,8,3,2021,1,28,240,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,934.79,0.0,1209.57,0.0,1735.56,1.0,962.92,0.0,1097.517142857143,256.56143895204025,934.79,1630.45,1.0,1089.7642857142857,189.8977496814262,934.79,1630.45,1.0,1175.0326666666667,251.1620029182059,909.52,1875.23,6.0,1,1,1,8,8,3,3,1336.3451693703876,1469.8601815385105,1176.5605730727216
2021-08-29,3,1215.27,True,0,6,8,3,2021,1,29,241,34,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1630.45,1.0,1231.41,0.0,1259.51,0.0,909.52,0.0,1095.2114285714285,255.22664949860606,934.79,1630.45,1.0,1086.6042857142857,187.2048030578163,934.79,1630.45,1.0,1185.224333333333,246.17026378145218,934.79,1875.23,6.0,0,0,1,0,8,0,3,1336.3451693703876,1469.4053345298032,1176.5605730727216
2021-08-30,3,920.51,True,0,0,8,3,2021,0,30,242,35,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1215.27,0.0,944.81,0.0,1056.21,0.0,1248.06,0.0,1091.74,257.7658819549216,920.51,1630.45,1.0,1076.9114285714286,192.3421383031725,920.51,1630.45,1.0,1174.306,250.51279969501414,920.51,1875.23,6.0,0,0,0,0,0,0,0,1336.3451693703876,1291.2825684412342,1176.5605730727216
2021-08-31,3,1055.44,True,0,1,8,3,2021,0,31,243,35,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,920.51,0.0,959.52,0.0,1039.87,0.0,1343.91,0.0,1105.442857142857,252.0518078169806,920.51,1630.45,1.0,1078.0235714285714,192.15640963337802,920.51,1630.45,1.0,1164.6903333333332,249.31167305317746,920.51,1875.23,6.0,0,0,0,0,0,0,0,1336.3451693703876,1302.3802580355905,1176.5605730727216
2021-09-01,3,909.22,True,0,2,9,3,2021,0,1,244,35,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1055.44,0.0,1017.15,0.0,951.07,0.0,1096.05,0.0,1090.0242857142857,261.47795878155773,909.22,1630.45,1.0,1075.0342857142857,194.5933530651719,909.22,1630.45,1.0,1158.4626666666668,253.385564198846,909.22,1875.23,6.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9097045642377,1080.3436037319423
2021-09-02,3,937.8,True,0,3,9,3,2021,0,2,245,35,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,909.22,0.0,964.49,0.0,1031.2,0.0,1094.37,0.0,1086.2114285714285,263.79788623290926,909.22,1630.45,1.0,1068.3628571428571,197.78662607150943,909.22,1630.45,1.0,1153.2436666666665,256.3463500205342,909.22,1875.23,6.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9828831982134,1080.3436037319423
2021-09-03,3,1019.67,True,0,4,9,3,2021,0,3,246,35,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,937.8,0.0,934.79,0.0,1026.65,0.0,1022.28,0.0,1098.337142857143,257.5545349186099,909.22,1630.45,1.0,1067.8642857142856,197.90862202676092,909.22,1630.45,1.0,1153.1566666666665,256.39276842151816,909.22,1875.23,6.0,0,0,0,0,0,0,0,1336.3451693703876,1301.7165400811596,1080.3436037319423
2021-09-04,3,1127.09,True,0,5,9,3,2021,1,4,247,35,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1019.67,0.0,1630.45,1.0,1209.57,0.0,1500.35,1.0,1026.4285714285713,115.10340733857883,909.22,1215.27,0.0,1061.9728571428573,194.56518494122395,909.22,1630.45,1.0,1140.7146666666667,247.87875642703972,909.22,1875.23,5.0,0,0,1,0,9,0,3,1336.3451693703876,1469.8601815385105,1080.3436037319423
2021-09-05,3,1172.75,True,0,6,9,3,2021,1,5,248,35,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1127.09,0.0,1215.27,0.0,1231.41,0.0,1028.91,0.0,1020.3542857142857,104.06997883749429,909.22,1172.75,0.0,1057.7828571428572,191.2388337787565,909.22,1630.45,1.0,1145.5093333333332,247.0312539898863,909.22,1875.23,5.0,0,0,1,0,9,0,3,1336.3451693703876,1469.4053345298032,1080.3436037319423
2021-09-06,3,862.61,True,0,0,9,3,2021,0,6,249,36,0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1172.75,0.0,920.51,0.0,944.81,0.0,1875.23,1.0,1012.0828571428572,115.04986277179088,862.61,1172.75,0.0,1051.9114285714286,196.17236070735973,862.61,1630.45,1.0,1111.7553333333333,210.34196942504983,862.61,1735.56,4.0,0,0,0,0,0,0,0,1336.3451693703876,1291.2825684412342,1080.3436037319423
2021-09-07,3,907.66,True,0,1,9,3,2021,0,7,250,36,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,862.61,0.0,1055.44,0.0,959.52,0.0,1278.41,0.0,990.9714285714286,119.2499265448441,862.61,1172.75,0.0,1048.207142857143,198.52667534107854,862.61,1630.45,1.0,1099.397,211.1028392979462,862.61,1735.56,4.0,0,0,0,0,0,0,0,1336.3451693703876,1302.3802580355905,1080.3436037319423
2021-09-08,3,935.73,True,0,2,9,3,2021,0,8,251,36,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,907.66,0.0,909.22,0.0,1017.15,0.0,1006.54,0.0,994.7585714285714,116.61274379022242,862.61,1172.75,0.0,1042.3914285714286,200.68727620000092,862.61,1630.45,1.0,1097.0366666666666,212.5676511596709,862.61,1735.56,4.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9097045642377,1080.3436037319423
2021-09-09,3,849.01,True,0,3,9,3,2021,0,9,252,36,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,935.73,0.0,937.8,0.0,964.49,0.0,1020.86,0.0,982.0742857142857,128.10368298857142,849.01,1172.75,0.0,1034.142857142857,206.42658894140092,849.01,1630.45,1.0,1091.3083333333334,216.9613911320475,849.01,1735.56,4.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9828831982134,1080.3436037319423
2021-09-10,3,859.94,True,0,4,9,3,2021,0,10,253,36,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,849.01,0.0,1019.67,0.0,934.79,0.0,1031.26,0.0,959.2557142857142,134.36384506965783,849.01,1172.75,0.0,1028.7964285714286,210.13377444663897,849.01,1630.45,1.0,1085.5976666666668,220.81684280593464,849.01,1735.56,4.0,0,0,0,0,0,0,0,1336.3451693703876,1301.7165400811596,1080.3436037319423
2021-09-11,3,1142.11,True,0,5,9,3,2021,1,11,254,36,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,859.94,0.0,1127.09,0.0,1630.45,1.0,1419.48,1.0,961.4014285714286,137.5723875430094,849.01,1172.75,0.0,993.915,126.4453636191285,849.01,1215.27,0.0,1076.3519999999999,211.98519992906276,849.01,1735.56,3.0,0,0,1,0,9,0,3,1336.3451693703876,1469.8601815385105,1080.3436037319423
2021-09-12,3,1089.75,True,0,6,9,3,2021,1,12,255,36,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1142.11,0.0,1172.75,0.0,1215.27,0.0,1383.49,1.0,949.5442857142856,118.58749594808181,849.01,1142.11,0.0,984.9492857142858,113.31050752176353,849.01,1172.75,0.0,1066.5606666666667,203.94080224474212,849.01,1735.56,2.0,0,0,1,0,9,0,3,1336.3451693703876,1469.4053345298032,1080.3436037319423
2021-09-13,3,1260.38,True,1,0,9,3,2021,0,13,256,37,0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1089.75,0.0,862.61,0.0,920.51,0.0,1735.56,1.0,1006.3685714285714,158.5540077732214,849.01,1260.38,1.0,1009.2257142857143,133.11919226563398,849.01,1260.38,1.0,1050.7213333333334,164.90780761368777,849.01,1630.45,2.0,0,1,0,9,0,3,0,1336.3451693703876,1291.2825684412342,1080.3436037319423
2021-09-14,3,894.33,True,0,1,9,3,2021,0,14,257,37,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1260.38,1.0,907.66,0.0,1055.44,0.0,1259.51,0.0,1004.4642857142857,160.01047651712202,849.01,1260.38,1.0,997.7178571428573,135.75446886985426,849.01,1260.38,1.0,1038.5486666666666,162.42380630108474,849.01,1630.45,2.0,0,0,0,0,0,0,0,1336.3451693703876,1302.3802580355905,1080.3436037319423
2021-09-15,3,1004.55,True,0,2,9,3,2021,0,15,258,37,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,894.33,0.0,935.73,0.0,909.22,0.0,1056.21,0.0,1014.2957142857143,157.17247531052146,849.01,1260.38,1.0,1004.527142857143,133.34347317123155,849.01,1260.38,1.0,1036.8266666666666,162.50393320084925,849.01,1630.45,2.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9097045642377,1080.3436037319423
2021-09-16,3,961.18,True,0,3,9,3,2021,0,16,259,37,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1004.55,0.0,849.01,0.0,937.8,0.0,1039.87,0.0,1030.32,142.55033590512892,859.94,1260.38,1.0,1006.1971428571429,132.58775975695093,849.01,1260.38,1.0,1034.2036666666668,163.0871433331691,849.01,1630.45,2.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9828831982134,1080.3436037319423
2021-09-17,3,942.16,True,0,4,9,3,2021,0,17,260,37,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,961.18,0.0,859.94,0.0,1019.67,0.0,951.07,0.0,1042.0657142857142,128.9061015955795,894.33,1260.38,1.0,1000.6607142857143,133.59634716704633,849.01,1260.38,1.0,1033.9066666666668,163.25178956263002,849.01,1630.45,2.0,0,0,0,0,0,0,0,1336.3451693703876,1301.7165400811596,1080.3436037319423
2021-09-18,3,1085.67,True,0,5,9,3,2021,1,18,261,37,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,942.16,0.0,1142.11,0.0,1127.09,0.0,1031.2,0.0,1034.0028571428572,123.2464368266873,894.33,1260.38,1.0,997.7021428571428,131.01481479229483,849.01,1260.38,1.0,1035.7223333333334,163.52332685400344,849.01,1630.45,2.0,0,0,1,0,9,0,3,1336.3451693703876,1469.8601815385105,1080.3436037319423
2021-09-19,3,1010.67,True,0,6,9,3,2021,1,19,262,37,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1085.67,0.0,1089.75,0.0,1172.75,0.0,1026.65,0.0,1022.7057142857142,120.88658966942185,894.33,1260.38,1.0,986.125,121.14627260212787,849.01,1260.38,1.0,1035.1896666666667,163.57991556345195,849.01,1630.45,2.0,0,0,1,0,9,0,3,1336.3451693703876,1469.4053345298032,1080.3436037319423
2021-09-20,3,906.33,True,0,0,9,3,2021,0,20,263,38,0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1010.67,0.0,1260.38,1.0,862.61,0.0,1209.57,0.0,972.1271428571428,66.86840676887564,894.33,1085.67,0.0,989.2478571428572,118.24622525631453,849.01,1260.38,1.0,1025.0816666666665,161.79216527817775,849.01,1630.45,2.0,0,0,0,0,0,0,0,1336.3451693703876,1291.2825684412342,1080.3436037319423
2021-09-21,3,888.76,True,0,1,9,3,2021,0,21,264,38,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,906.33,0.0,894.33,0.0,907.66,0.0,1231.41,0.0,971.3314285714285,67.97248939301845,888.76,1085.67,0.0,987.8978571428572,119.3520723405441,849.01,1260.38,1.0,1013.66,158.7910163358253,849.01,1630.45,2.0,0,0,0,0,0,0,0,1336.3451693703876,1302.3802580355905,1080.3436037319423
2021-09-22,3,818.27,True,0,2,9,3,2021,0,22,265,38,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,888.76,0.0,1004.55,0.0,935.73,0.0,944.81,0.0,944.72,86.68785612759288,818.27,1085.67,0.0,979.507857142857,127.17358168925983,818.27,1260.38,1.0,1009.4420000000001,162.3243032221316,818.27,1630.45,2.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9097045642377,1080.3436037319423
2021-09-23,3,999.09,True,0,3,9,3,2021,0,23,266,38,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,818.27,0.0,961.18,0.0,849.01,0.0,959.52,0.0,950.1357142857144,89.0398431147709,818.27,1085.67,0.0,990.227857142857,121.5272905203322,818.27,1260.38,1.0,1010.7610000000001,162.06522399947127,818.27,1630.45,2.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9828831982134,1080.3436037319423
2021-09-24,3,948.68,True,0,4,9,3,2021,0,24,267,38,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,999.09,0.0,942.16,0.0,859.94,0.0,1017.15,0.0,951.0671428571428,88.97658506862604,818.27,1085.67,0.0,996.5664285714286,116.41579469942594,818.27,1260.38,1.0,1008.4786666666666,162.45380541776,818.27,1630.45,2.0,0,0,0,0,0,0,0,1336.3451693703876,1301.7165400811596,1080.3436037319423
2021-09-25,3,1108.47,True,0,5,9,3,2021,1,25,268,38,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,948.68,0.0,1085.67,0.0,1142.11,0.0,964.49,0.0,954.3242857142857,94.9424945001079,818.27,1108.47,0.0,994.1635714285715,113.49108074798244,818.27,1260.38,1.0,1013.278,163.2343548906006,818.27,1630.45,2.0,0,0,1,0,9,0,3,1336.3451693703876,1469.8601815385105,1080.3436037319423
2021-09-26,3,992.1,True,0,6,9,3,2021,1,26,269,38,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1108.47,0.0,1010.67,0.0,1089.75,0.0,934.79,0.0,951.6714285714287,93.3518122353139,818.27,1108.47,0.0,987.1885714285714,110.11508475279103,818.27,1260.38,1.0,1015.1883333333334,162.6183223566483,818.27,1630.45,2.0,0,0,1,0,9,0,3,1336.3451693703876,1469.4053345298032,1080.3436037319423
2021-09-27,3,960.8,True,0,0,9,3,2021,0,27,270,39,0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,992.1,0.0,906.33,0.0,1260.38,1.0,1630.45,1.0,959.4528571428572,91.18753235580577,818.27,1108.47,0.0,965.79,77.10209545194962,818.27,1108.47,0.0,992.8666666666667,113.92076987623501,818.27,1260.38,1.0,0,0,0,0,0,0,0,1336.3451693703876,1291.2825684412342,1080.3436037319423
2021-09-28,3,882.98,True,0,1,9,3,2021,0,28,271,39,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,960.8,0.0,888.76,0.0,894.33,0.0,1215.27,0.0,958.6271428571429,91.95727408498537,818.27,1108.47,0.0,964.9792857142857,77.96611369095274,818.27,1108.47,0.0,981.7903333333333,107.52571376453793,818.27,1260.38,1.0,0,0,0,0,0,0,0,1336.3451693703876,1302.3802580355905,1080.3436037319423
2021-09-29,3,878.16,True,0,2,9,3,2021,0,29,272,39,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,882.98,0.0,818.27,0.0,1004.55,0.0,920.51,0.0,967.1828571428571,78.52735547018716,878.16,1108.47,0.0,955.9514285714286,80.31381219053254,818.27,1108.47,0.0,980.3786666666667,108.63030902809238,818.27,1260.38,1.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9097045642377,1080.3436037319423
2021-09-30,3,920.88,True,0,3,9,3,2021,0,30,273,39,0,1,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,878.16,0.0,999.09,0.0,961.18,0.0,1055.44,0.0,956.01,78.7943874904695,878.16,1108.47,0.0,953.0728571428571,80.8325288129132,818.27,1108.47,0.0,975.8933333333333,108.20129999005938,818.27,1260.38,1.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9828831982134,1080.3436037319423
2021-10-01,3,826.26,False,0,4,10,4,2021,0,1,274,39,1,0,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,920.88,0.0,948.68,0.0,942.16,0.0,909.22,0.0,938.5214285714286,92.99795310086458,826.26,1108.47,0.0,944.7942857142856,87.68106283699218,818.27,1108.47,0.0,973.128,110.98827326685104,818.27,1260.38,1.0,0,0,0,0,0,0,0,1336.3451693703876,1301.7165400811596,1009.0591702949439
2021-10-02,3,1088.14,False,0,5,10,4,2021,1,2,275,39,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,826.26,0.0,1108.47,0.0,1085.67,0.0,937.8,0.0,935.6171428571428,86.92513209926354,826.26,1088.14,0.0,944.9707142857143,87.98827950485548,818.27,1108.47,0.0,978.1393333333333,112.71872163236854,818.27,1260.38,1.0,0,0,0,0,10,0,3,1336.3451693703876,1469.8601815385105,1009.0591702949439
2021-10-03,3,1307.62,False,1,6,10,4,2021,1,3,276,39,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1088.14,0.0,992.1,0.0,1010.67,0.0,1019.67,0.0,980.6914285714286,166.48816048281233,826.26,1307.62,1.0,966.1814285714285,130.54464958882212,818.27,1307.62,1.0,987.7376666666667,127.64831391793084,818.27,1307.62,2.0,1,0,0,10,10,3,3,1336.3451693703876,1469.4053345298032,1009.0591702949439
2021-10-04,3,807.1,False,0,0,10,4,2021,0,4,277,40,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1307.62,1.0,960.8,0.0,906.33,0.0,1127.09,0.0,958.7342857142858,179.19884103578818,807.1,1307.62,1.0,959.0935714285714,136.59771124377465,807.1,1307.62,1.0,977.0713333333333,128.96490342492757,807.1,1307.62,2.0,0,0,0,0,0,0,0,1336.3451693703876,1291.2825684412342,1009.0591702949439
2021-10-05,3,753.51,False,0,1,10,4,2021,0,5,278,40,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,807.1,0.0,882.98,0.0,888.76,0.0,1172.75,0.0,940.2385714285714,194.3609199769438,753.51,1307.62,1.0,949.4328571428571,146.38656235244883,753.51,1307.62,1.0,963.0966666666666,129.74208275182005,753.51,1307.62,2.0,0,0,0,0,0,0,0,1336.3451693703876,1302.3802580355905,1009.0591702949439
2021-10-06,3,757.57,False,0,2,10,4,2021,0,6,279,40,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,753.51,0.0,878.16,0.0,818.27,0.0,862.61,0.0,923.0114285714286,205.78858086464348,753.51,1307.62,1.0,945.0971428571429,151.38382605553863,753.51,1307.62,1.0,959.5953333333333,133.89819776112245,753.51,1307.62,2.0,0,0,0,0,0,0,0,1336.3451693703876,1292.9097045642377,1009.0591702949439
