date,store_id,sales,is_holiday,promotion,day_of_week,month,quarter,year,is_weekend
2023-06-09,3,1303.38,False,0,4,6,2,2023,False
2023-06-10,3,2308.06,False,1,5,6,2,2023,True
2023-06-11,3,1526.91,False,0,6,6,2,2023,True
2023-06-12,3,1386.03,False,0,0,6,2,2023,False
2023-06-13,3,1301.85,False,0,1,6,2,2023,False
2023-06-14,3,1377.42,False,0,2,6,2,2023,False
2023-06-15,3,1339.12,False,0,3,6,2,2023,False
2023-06-16,3,1357.42,False,0,4,6,2,2023,False
2023-06-17,3,2319.48,False,1,5,6,2,2023,True
2023-06-18,3,1546.91,False,0,6,6,2,2023,True
2023-06-19,3,1315.41,False,0,0,6,2,2023,False
2023-06-20,3,1321.1,False,0,1,6,2,2023,False
2023-06-21,3,1245.99,False,0,2,6,2,2023,False
2023-06-22,3,1346.96,False,0,3,6,2,2023,False
2023-06-23,3,1368.54,False,0,4,6,2,2023,False
2023-06-24,3,1557.93,False,0,5,6,2,2023,True
2023-06-25,3,1627.77,False,0,6,6,2,2023,True
2023-06-26,3,1306.41,False,0,0,6,2,2023,False
2023-06-27,3,1277.28,False,0,1,6,2,2023,False
2023-06-28,3,1312.2,False,0,2,6,2,2023,False
2023-06-29,3,1252.13,False,0,3,6,2,2023,False
2023-06-30,3,1741.76,False,1,4,6,2,2023,False
2023-07-01,3,1522.82,False,0,5,7,3,2023,True
2023-07-02,3,1587.15,False,0,6,7,3,2023,True
2023-07-03,3,1187.24,False,0,0,7,3,2023,False
2023-07-04,3,2143.57,True,0,1,7,3,2023,False
2023-07-05,3,1237.89,False,0,2,7,3,2023,False
2023-07-06,3,1110.57,False,0,3,7,3,2023,False
2023-07-07,3,1187.64,False,0,4,7,3,2023,False
2023-07-08,3,1438.93,False,0,5,7,3,2023,True
2023-07-09,3,1980.44,False,1,6,7,3,2023,True
2023-07-10,3,1257.5,False,0,0,7,3,2023,False
2023-07-11,3,1247.56,False,0,1,7,3,2023,False
2023-07-12,3,1271.99,False,0,2,7,3,2023,False
2023-07-13,3,1171.68,False,0,3,7,3,2023,False
2023-07-14,3,1173.6,False,0,4,7,3,2023,False
2023-07-15,3,1365.07,False,0,5,7,3,2023,True
2023-07-16,3,1438.8,False,0,6,7,3,2023,True
2023-07-17,3,1526.45,False,1,0,7,3,2023,False
2023-07-18,3,1120.76,False,0,1,7,3,2023,False
2023-07-19,3,1192.35,False,0,2,7,3,2023,False
2023-07-20,3,1119.67,False,0,3,7,3,2023,False
2023-07-21,3,1094.45,False,0,4,7,3,2023,False
2023-07-22,3,1301.47,False,0,5,7,3,2023,True
2023-07-23,3,1285.85,False,0,6,7,3,2023,True
2023-07-24,3,1077.34,False,0,0,7,3,2023,False
2023-07-25,3,1121.59,False,0,1,7,3,2023,False
2023-07-26,3,1093.95,False,0,2,7,3,2023,False
2023-07-27,3,1159.12,False,0,3,7,3,2023,False
2023-07-28,3,1005.46,False,0,4,7,3,2023,False
2023-07-29,3,1256.75,False,0,5,7,3,2023,True
2023-07-30,3,1221.76,False,0,6,7,3,2023,True
2023-07-31,3,1026.26,False,0,0,7,3,2023,False
2023-08-01,3,1132.87,True,0,1,8,3,2023,False
2023-08-02,3,1182.72,True,0,2,8,3,2023,False
2023-08-03,3,1183.69,True,0,3,8,3,2023,False
2023-08-04,3,1173.73,True,0,4,8,3,2023,False
2023-08-05,3,1412.32,True,0,5,8,3,2023,True
2023-08-06,3,1413.81,True,0,6,8,3,2023,True
2023-08-07,3,1600.9,True,1,0,8,3,2023,False
2023-08-08,3,1612.39,True,1,1,8,3,2023,False
2023-08-09,3,1104.85,True,0,2,8,3,2023,False
2023-08-10,3,1045.05,True,0,3,8,3,2023,False
2023-08-11,3,1072.83,True,0,4,8,3,2023,False
2023-08-12,3,1393.17,True,0,5,8,3,2023,True
2023-08-13,3,1260.97,True,0,6,8,3,2023,True
2023-08-14,3,1072.7,True,0,0,8,3,2023,False
2023-08-15,3,1023.65,True,0,1,8,3,2023,False
2023-08-16,3,1128.78,True,0,2,8,3,2023,False
2023-08-17,3,1504.16,True,1,3,8,3,2023,False
2023-08-18,3,1054.14,True,0,4,8,3,2023,False
2023-08-19,3,1178.22,True,0,5,8,3,2023,True
2023-08-20,3,1274.8,True,0,6,8,3,2023,True
2023-08-21,3,1112.17,True,0,0,8,3,2023,False
2023-08-22,3,1086.33,True,0,1,8,3,2023,False
2023-08-23,3,1016.34,True,0,2,8,3,2023,False
2023-08-24,3,998.97,True,0,3,8,3,2023,False
2023-08-25,3,1045.54,True,0,4,8,3,2023,False
2023-08-26,3,1166.32,True,0,5,8,3,2023,True
2023-08-27,3,1760.53,True,1,6,8,3,2023,True
2023-08-28,3,971.02,True,0,0,8,3,2023,False
2023-08-29,3,981.44,True,0,1,8,3,2023,False
2023-08-30,3,976.41,True,0,2,8,3,2023,False
2023-08-31,3,1052.85,True,0,3,8,3,2023,False
2023-09-01,3,965.35,True,0,4,9,3,2023,False
2023-09-02,3,1168.86,True,0,5,9,3,2023,True
2023-09-03,3,1285.88,True,0,6,9,3,2023,True
2023-09-04,3,1034.27,True,0,0,9,3,2023,False
2023-09-05,3,1006.45,True,0,1,9,3,2023,False
2023-09-06,3,1003.17,True,0,2,9,3,2023,False
2023-09-07,3,891.96,True,0,3,9,3,2023,False
2023-09-08,3,1003.59,True,0,4,9,3,2023,False
2023-09-09,3,1252.95,True,0,5,9,3,2023,True
2023-09-10,3,1141.4,True,0,6,9,3,2023,True
2023-09-11,3,909.7,True,0,0,9,3,2023,False
2023-09-12,3,1273.58,True,1,1,9,3,2023,False
2023-09-13,3,921.85,True,0,2,9,3,2023,False
2023-09-14,3,902.75,True,0,3,9,3,2023,False
2023-09-15,3,991.71,True,0,4,9,3,2023,False
2023-09-16,3,1198.81,True,0,5,9,3,2023,True
2023-09-17,3,1199.7,True,0,6,9,3,2023,True
2023-09-18,3,943.38,True,0,0,9,3,2023,False
2023-09-19,3,1026.44,True,0,1,9,3,2023,False
2023-09-20,3,866.76,True,0,2,9,3,2023,False
2023-09-21,3,934.0,True,0,3,9,3,2023,False
2023-09-22,3,945.98,True,0,4,9,3,2023,False
2023-09-23,3,1190.64,True,0,5,9,3,2023,True
2023-09-24,3,1083.36,True,0,6,9,3,2023,True
2023-09-25,3,964.29,True,0,0,9,3,2023,False
2023-09-26,3,1010.94,True,0,1,9,3,2023,False
2023-09-27,3,1001.51,True,0,2,9,3,2023,False
2023-09-28,3,931.17,True,0,3,9,3,2023,False
2023-09-29,3,1369.13,True,1,4,9,3,2023,False
2023-09-30,3,1127.47,True,0,5,9,3,2023,True
2023-10-01,3,1024.09,False,0,6,10,4,2023,True
2023-10-02,3,865.45,False,0,0,10,4,2023,False
2023-10-03,3,958.44,False,0,1,10,4,2023,False
2023-10-04,3,956.56,False,0,2,10,4,2023,False
2023-10-05,3,921.76,False,0,3,10,4,2023,False
2023-10-06,3,820.65,False,0,4,10,4,2023,False
2023-10-07,3,1097.87,False,0,5,10,4,2023,True
2023-10-08,3,1044.69,False,0,6,10,4,2023,True
2023-10-09,3,906.95,False,0,0,10,4,2023,False
2023-10-10,3,844.18,False,0,1,10,4,2023,False
2023-10-11,3,916.98,False,0,2,10,4,2023,False
2023-10-12,3,920.71,False,0,3,10,4,2023,False
2023-10-13,3,891.08,False,0,4,10,4,2023,False
2023-10-14,3,1517.1,False,1,5,10,4,2023,True
2023-10-15,3,1003.46,False,0,6,10,4,2023,True
2023-10-16,3,1272.22,False,1,0,10,4,2023,False
2023-10-17,3,857.89,False,0,1,10,4,2023,False
2023-10-18,3,960.89,False,0,2,10,4,2023,False
2023-10-19,3,876.57,False,0,3,10,4,2023,False
2023-10-20,3,819.59,False,0,4,10,4,2023,False
2023-10-21,3,1145.15,False,0,5,10,4,2023,True
2023-10-22,3,1085.16,False,0,6,10,4,2023,True
2023-10-23,3,939.47,False,0,0,10,4,2023,False
2023-10-24,3,906.93,False,0,1,10,4,2023,False
2023-10-25,3,834.94,False,0,2,10,4,2023,False
2023-10-26,3,894.51,False,0,3,10,4,2023,False
2023-10-27,3,915.2,False,0,4,10,4,2023,False
2023-10-28,3,1138.7,False,0,5,10,4,2023,True
2023-10-29,3,1111.13,False,0,6,10,4,2023,True
2023-10-30,3,906.35,False,0,0,10,4,2023,False
2023-10-31,3,1190.9,True,0,1,10,4,2023,False
2023-11-01,3,964.29,False,0,2,11,4,2023,False
2023-11-02,3,974.97,False,0,3,11,4,2023,False
2023-11-03,3,1261.98,False,1,4,11,4,2023,False
2023-11-04,3,1133.31,False,0,5,11,4,2023,True
2023-11-05,3,1173.26,False,0,6,11,4,2023,True
2023-11-06,3,1029.98,False,0,0,11,4,2023,False
2023-11-07,3,1017.22,False,0,1,11,4,2023,False
2023-11-08,3,886.11,False,0,2,11,4,2023,False
2023-11-09,3,958.84,False,0,3,11,4,2023,False
2023-11-10,3,893.35,False,0,4,11,4,2023,False
2023-11-11,3,1239.35,False,0,5,11,4,2023,True
2023-11-12,3,1177.99,False,0,6,11,4,2023,True
2023-11-13,3,1018.46,False,0,0,11,4,2023,False
2023-11-14,3,936.34,False,0,1,11,4,2023,False
2023-11-15,3,1349.25,False,1,2,11,4,2023,False
2023-11-16,3,1008.56,False,0,3,11,4,2023,False
2023-11-17,3,1056.31,False,0,4,11,4,2023,False
2023-11-18,3,1113.09,False,0,5,11,4,2023,True
2023-11-19,3,1260.38,False,0,6,11,4,2023,True
2023-11-20,3,1021.51,False,0,0,11,4,2023,False
2023-11-21,3,920.14,False,0,1,11,4,2023,False
2023-11-22,3,1055.15,False,0,2,11,4,2023,False
2023-11-23,3,1063.55,False,0,3,11,4,2023,False
2023-11-24,3,1857.99,True,0,4,11,4,2023,False
2023-11-25,3,2211.37,True,0,5,11,4,2023,True
2023-11-26,3,1208.49,False,0,6,11,4,2023,True
2023-11-27,3,1069.94,False,0,0,11,4,2023,False
2023-11-28,3,986.67,False,0,1,11,4,2023,False
2023-11-29,3,1129.45,False,0,2,11,4,2023,False
2023-11-30,3,1022.95,False,0,3,11,4,2023,False
2023-12-01,3,1185.06,True,0,4,12,4,2023,False
2023-12-02,3,2216.44,True,1,5,12,4,2023,True
2023-12-03,3,1593.15,True,0,6,12,4,2023,True
2023-12-04,3,1320.59,True,0,0,12,4,2023,False
2023-12-05,3,1364.13,True,0,1,12,4,2023,False
2023-12-06,3,1269.57,True,0,2,12,4,2023,False
2023-12-07,3,1374.89,True,0,3,12,4,2023,False
2023-12-08,3,1379.88,True,0,4,12,4,2023,False
2023-12-09,3,1655.55,True,0,5,12,4,2023,True
2023-12-10,3,1643.04,True,0,6,12,4,2023,True
2023-12-11,3,1304.64,True,0,0,12,4,2023,False
2023-12-12,3,1344.54,True,0,1,12,4,2023,False
2023-12-13,3,1972.89,True,1,2,12,4,2023,False
2023-12-14,3,1360.89,True,0,3,12,4,2023,False
2023-12-15,3,1335.57,True,0,4,12,4,2023,False
2023-12-16,3,2450.26,True,1,5,12,4,2023,True
2023-12-17,3,1597.0,True,0,6,12,4,2023,True
2023-12-18,3,1947.01,True,1,0,12,4,2023,False
2023-12-19,3,1448.63,True,0,1,12,4,2023,False
2023-12-20,3,1539.64,True,0,2,12,4,2023,False
2023-12-21,3,1420.88,True,0,3,12,4,2023,False
2023-12-22,3,1423.68,True,0,4,12,4,2023,False
2023-12-23,3,1733.61,True,0,5,12,4,2023,True
2023-12-24,3,2570.56,True,0,6,12,4,2023,True
2023-12-25,3,3009.64,True,1,0,12,4,2023,False
2023-12-26,3,1519.55,True,0,1,12,4,2023,False
2023-12-27,3,1483.42,True,0,2,12,4,2023,False
2023-12-28,3,1399.08,True,0,3,12,4,2023,False
2023-12-29,3,1443.43,True,0,4,12,4,2023,False
2023-12-30,3,1882.15,True,0,5,12,4,2023,True
2023-12-31,3,1876.61,True,0,6,12,4,2023,True
2020-01-01,4,2131.5,True,0,2,1,1,2020,False
2020-01-02,4,1236.43,False,0,3,1,1,2020,False
2020-01-03,4,1146.57,False,0,4,1,1,2020,False
2020-01-04,4,1445.62,False,0,5,1,1,2020,True
2020-01-05,4,1627.02,False,0,6,1,1,2020,True
2020-01-06,4,1252.57,False,0,0,1,1,2020,False
2020-01-07,4,1220.75,False,0,1,1,1,2020,False
2020-01-08,4,1245.82,False,0,2,1,1,2020,False
2020-01-09,4,1222.08,False,0,3,1,1,2020,False
2020-01-10,4,1191.97,False,0,4,1,1,2020,False
2020-01-11,4,1587.83,False,0,5,1,1,2020,True
2020-01-12,4,1435.51,False,0,6,1,1,2020,True
2020-01-13,4,1312.86,False,0,0,1,1,2020,False
2020-01-14,4,1277.16,False,0,1,1,1,2020,False
2020-01-15,4,1359.74,False,0,2,1,1,2020,False
2020-01-16,4,1290.38,False,0,3,1,1,2020,False
2020-01-17,4,1836.2,False,1,4,1,1,2020,False
2020-01-18,4,2197.44,False,1,5,1,1,2020,True
2020-01-19,4,1610.29,False,0,6,1,1,2020,True
2020-01-20,4,1273.96,False,0,0,1,1,2020,False
2020-01-21,4,1304.11,False,0,1,1,1,2020,False
2020-01-22,4,1398.57,False,0,2,1,1,2020,False
2020-01-23,4,1376.03,False,0,3,1,1,2020,False
2020-01-24,4,1901.8,False,1,4,1,1,2020,False
2020-01-25,4,1632.16,False,0,5,1,1,2020,True
2020-01-26,4,1612.45,False,0,6,1,1,2020,True
2020-01-27,4,1352.78,False,0,0,1,1,2020,False
2020-01-28,4,1385.5,False,0,1,1,1,2020,False
2020-01-29,4,1414.46,False,0,2,1,1,2020,False
2020-01-30,4,1396.61,False,0,3,1,1,2020,False
2020-01-31,4,1424.28,False,0,4,1,1,2020,False
2020-02-01,4,2365.86,False,1,5,2,1,2020,True
2020-02-02,4,1590.31,False,0,6,2,1,2020,True
2020-02-03,4,1945.51,False,1,0,2,1,2020,False
2020-02-04,4,1383.57,False,0,1,2,1,2020,False
2020-02-05,4,1347.17,False,0,2,2,1,2020,False
2020-02-06,4,1448.79,False,0,3,2,1,2020,False
2020-02-07,4,1469.66,False,0,4,2,1,2020,False
2020-02-08,4,1710.58,False,0,5,2,1,2020,True
2020-02-09,4,1586.07,False,0,6,2,1,2020,True
2020-02-10,4,1380.17,False,0,0,2,1,2020,False
2020-02-11,4,1387.63,False,0,1,2,1,2020,False
2020-02-12,4,1406.04,False,0,2,2,1,2020,False
2020-02-13,4,1425.97,False,0,3,2,1,2020,False
2020-02-14,4,1874.4,True,0,4,2,1,2020,False
2020-02-15,4,1756.31,False,0,5,2,1,2020,True
2020-02-16,4,2547.44,False,1,6,2,1,2020,True
2020-02-17,4,2085.55,False,1,0,2,1,2020,False
2020-02-18,4,1533.52,False,0,1,2,1,2020,False
2020-02-19,4,2029.07,False,1,2,2,1,2020,False
2020-02-20,4,1451.55,False,0,3,2,1,2020,False
2020-02-21,4,1491.32,False,0,4,2,1,2020,False
2020-02-22,4,1807.0,False,0,5,2,1,2020,True
2020-02-23,4,1769.75,False,0,6,2,1,2020,True
2020-02-24,4,1499.91,False,0,0,2,1,2020,False
2020-02-25,4,1578.41,False,0,1,2,1,2020,False
2020-02-26,4,1483.35,False,0,2,2,1,2020,False
2020-02-27,4,1490.95,False,0,3,2,1,2020,False
2020-02-28,4,1461.37,False,0,4,2,1,2020,False
2020-02-29,4,1888.45,False,0,5,2,1,2020,True
2020-03-01,4,1737.46,False,0,6,3,1,2020,True
2020-03-02,4,1533.61,False,0,0,3,1,2020,False
2020-03-03,4,1529.79,False,0,1,3,1,2020,False
2020-03-04,4,1494.14,False,0,2,3,1,2020,False
2020-03-05,4,1491.17,False,0,3,3,1,2020,False
2020-03-06,4,1510.19,False,0,4,3,1,2020,False
2020-03-07,4,1810.23,False,0,5,3,1,2020,True
2020-03-08,4,1804.37,False,0,6,3,1,2020,True
2020-03-09,4,1543.35,False,0,0,3,1,2020,False
2020-03-10,4,1506.75,False,0,1,3,1,2020,False
2020-03-11,4,1560.09,False,0,2,3,1,2020,False
2020-03-12,4,1574.21,False,0,3,3,1,2020,False
2020-03-13,4,1538.66,False,0,4,3,1,2020,False
2020-03-14,4,1865.07,False,0,5,3,1,2020,True
2020-03-15,4,1935.34,False,0,6,3,1,2020,True
2020-03-16,4,1589.71,False,0,0,3,1,2020,False
2020-03-17,4,1963.27,True,0,1,3,1,2020,False
2020-03-18,4,1605.96,False,0,2,3,1,2020,False
2020-03-19,4,1660.45,False,0,3,3,1,2020,False
2020-03-20,4,1605.47,False,0,4,3,1,2020,False
2020-03-21,4,1877.25,False,0,5,3,1,2020,True
2020-03-22,4,1915.49,False,0,6,3,1,2020,True
2020-03-23,4,1602.5,False,0,0,3,1,2020,False
2020-03-24,4,2242.69,False,1,1,3,1,2020,False
2020-03-25,4,1558.51,False,0,2,3,1,2020,False
2020-03-26,4,1499.67,False,0,3,3,1,2020,False
2020-03-27,4,1550.35,False,0,4,3,1,2020,False
2020-03-28,4,2652.51,False,1,5,3,1,2020,True
2020-03-29,4,1949.87,False,0,6,3,1,2020,True
2020-03-30,4,1611.55,False,0,0,3,1,2020,False
2020-03-31,4,1564.19,False,0,1,3,1,2020,False
2020-04-01,4,1572.88,False,0,2,4,2,2020,False
2020-04-02,4,1466.12,False,0,3,4,2,2020,False
2020-04-03,4,1576.21,False,0,4,4,2,2020,False
2020-04-04,4,1831.52,False,0,5,4,2,2020,True
2020-04-05,4,1984.65,False,0,6,4,2,2020,True
2020-04-06,4,1518.08,False,0,0,4,2,2020,False
2020-04-07,4,1455.81,False,0,1,4,2,2020,False
2020-04-08,4,1541.35,False,0,2,4,2,2020,False
2020-04-09,4,1631.31,False,0,3,4,2,2020,False
2020-04-10,4,2197.89,False,1,4,4,2,2020,False
2020-04-11,4,1900.68,False,0,5,4,2,2020,True
2020-04-12,4,1834.52,False,0,6,4,2,2020,True
2020-04-13,4,1554.42,False,0,0,4,2,2020,False
2020-04-14,4,2211.19,False,1,1,4,2,2020,False
2020-04-15,4,1528.9,False,0,2,4,2,2020,False
2020-04-16,4,1594.98,False,0,3,4,2,2020,False
2020-04-17,4,1535.23,False,0,4,4,2,2020,False
2020-04-18,4,1827.38,False,0,5,4,2,2020,True
2020-04-19,4,1900.71,False,0,6,4,2,2020,True
2020-04-20,4,1525.15,False,0,0,4,2,2020,False
2020-04-21,4,1565.76,False,0,1,4,2,2020,False
2020-04-22,4,1555.49,False,0,2,4,2,2020,False
2020-04-23,4,1593.49,False,0,3,4,2,2020,False
2020-04-24,4,1555.46,False,0,4,4,2,2020,False
2020-04-25,4,1876.46,False,0,5,4,2,2020,True
2020-04-26,4,1755.7,False,0,6,4,2,2020,True
2020-04-27,4,1631.06,False,0,0,4,2,2020,False
2020-04-28,4,1557.83,False,0,1,4,2,2020,False
2020-04-29,4,1539.64,False,0,2,4,2,2020,False
2020-04-30,4,1446.34,False,0,3,4,2,2020,False
2020-05-01,4,2212.02,False,1,4,5,2,2020,False
2020-05-02,4,1825.25,False,0,5,5,2,2020,True
2020-05-03,4,1876.4,False,0,6,5,2,2020,True
2020-05-04,4,1495.25,False,0,0,5,2,2020,False
2020-05-05,4,1510.16,False,0,1,5,2,2020,False
2020-05-06,4,1438.87,False,0,2,5,2,2020,False
2020-05-07,4,1542.61,False,0,3,5,2,2020,False
2020-05-08,4,1498.62,False,0,4,5,2,2020,False
2020-05-09,4,1856.81,False,0,5,5,2,2020,True
2020-05-10,4,1798.45,False,0,6,5,2,2020,True
2020-05-11,4,1552.16,False,0,0,5,2,2020,False
2020-05-12,4,2148.27,False,1,1,5,2,2020,False
2020-05-13,4,1484.89,False,0,2,5,2,2020,False
2020-05-14,4,1453.42,False,0,3,5,2,2020,False
2020-05-15,4,1370.1,False,0,4,5,2,2020,False
2020-05-16,4,1723.51,False,0,5,5,2,2020,True
2020-05-17,4,2585.54,False,1,6,5,2,2020,True
2020-05-18,4,1446.91,False,0,0,5,2,2020,False
2020-05-19,4,1364.63,False,0,1,5,2,2020,False
2020-05-20,4,1382.33,False,0,2,5,2,2020,False
2020-05-21,4,2023.88,False,1,3,5,2,2020,False
2020-05-22,4,1400.23,False,0,4,5,2,2020,False
2020-05-23,4,1734.42,False,0,5,5,2,2020,True
2020-05-24,4,1667.05,False,0,6,5,2,2020,True
2020-05-25,4,1423.46,False,0,0,5,2,2020,False
2020-05-26,4,2099.9,False,1,1,5,2,2020,False
2020-05-27,4,1970.37,False,1,2,5,2,2020,False
2020-05-28,4,1410.9,False,0,3,5,2,2020,False
2020-05-29,4,1967.15,False,1,4,5,2,2020,False
2020-05-30,4,2372.7,False,1,5,5,2,2020,True
2020-05-31,4,1705.64,False,0,6,5,2,2020,True
2020-06-01,4,1409.4,False,0,0,6,2,2020,False
2020-06-02,4,1952.63,False,1,1,6,2,2020,False
2020-06-03,4,1375.03,False,0,2,6,2,2020,False
2020-06-04,4,1416.66,False,0,3,6,2,2020,False
2020-06-05,4,1325.75,False,0,4,6,2,2020,False
2020-06-06,4,1618.26,False,0,5,6,2,2020,True
2020-06-07,4,1562.13,False,0,6,6,2,2020,True
2020-06-08,4,1377.28,False,0,0,6,2,2020,False
2020-06-09,4,1386.26,False,0,1,6,2,2020,False
2020-06-10,4,1302.4,False,0,2,6,2,2020,False
2020-06-11,4,1366.2,False,0,3,6,2,2020,False
2020-06-12,4,1244.21,False,0,4,6,2,2020,False
2020-06-13,4,2182.35,False,1,5,6,2,2020,True
2020-06-14,4,1532.2,False,0,6,6,2,2020,True
2020-06-15,4,1327.28,False,0,0,6,2,2020,False
2020-06-16,4,1810.17,False,1,1,6,2,2020,False
2020-06-17,4,1687.49,False,1,2,6,2,2020,False
2020-06-18,4,1433.19,False,0,3,6,2,2020,False
2020-06-19,4,1271.91,False,0,4,6,2,2020,False
2020-06-20,4,1531.68,False,0,5,6,2,2020,True
2020-06-21,4,1600.96,False,0,6,6,2,2020,True
2020-06-22,4,1234.49,False,0,0,6,2,2020,False
2020-06-23,4,1256.34,False,0,1,6,2,2020,False
2020-06-24,4,1825.78,False,1,2,6,2,2020,False
2020-06-25,4,1234.68,False,0,3,6,2,2020,False
2020-06-26,4,1169.17,False,0,4,6,2,2020,False
2020-06-27,4,2154.2,False,1,5,6,2,2020,True
2020-06-28,4,1490.6,False,0,6,6,2,2020,True
2020-06-29,4,1231.49,False,0,0,6,2,2020,False
2020-06-30,4,1293.74,False,0,1,6,2,2020,False
2020-07-01,4,1222.31,False,0,2,7,3,2020,False
2020-07-02,4,1162.65,False,0,3,7,3,2020,False
2020-07-03,4,1732.8,False,1,4,7,3,2020,False
2020-07-04,4,3615.91,True,1,5,7,3,2020,True
2020-07-05,4,1994.19,False,1,6,7,3,2020,True
2020-07-06,4,1768.9,False,1,0,7,3,2020,False
2020-07-07,4,1212.28,False,0,1,7,3,2020,False
2020-07-08,4,1178.1,False,0,2,7,3,2020,False
2020-07-09,4,1254.44,False,0,3,7,3,2020,False
2020-07-10,4,1099.17,False,0,4,7,3,2020,False
2020-07-11,4,1387.87,False,0,5,7,3,2020,True
2020-07-12,4,1358.52,False,0,6,7,3,2020,True
2020-07-13,4,1110.18,False,0,0,7,3,2020,False
2020-07-14,4,1159.83,False,0,1,7,3,2020,False
2020-07-15,4,1109.96,False,0,2,7,3,2020,False
2020-07-16,4,1142.68,False,0,3,7,3,2020,False
2020-07-17,4,1114.46,False,0,4,7,3,2020,False
2020-07-18,4,1331.22,False,0,5,7,3,2020,True
2020-07-19,4,1292.46,False,0,6,7,3,2020,True
2020-07-20,4,1212.34,False,0,0,7,3,2020,False
2020-07-21,4,1042.6,False,0,1,7,3,2020,False
2020-07-22,4,1068.62,False,0,2,7,3,2020,False
2020-07-23,4,1132.3,False,0,3,7,3,2020,False
2020-07-24,4,1068.06,False,0,4,7,3,2020,False
2020-07-25,4,1302.57,False,0,5,7,3,2020,True
2020-07-26,4,1328.14,False,0,6,7,3,2020,True
2020-07-27,4,1060.81,False,0,0,7,3,2020,False
2020-07-28,4,902.5,False,0,1,7,3,2020,False
2020-07-29,4,1055.43,False,0,2,7,3,2020,False
2020-07-30,4,1076.65,False,0,3,7,3,2020,False
2020-07-31,4,1480.28,False,1,4,7,3,2020,False
2020-08-01,4,1330.74,True,0,5,8,3,2020,True
2020-08-02,4,1438.17,True,0,6,8,3,2020,True
2020-08-03,4,1046.9,True,0,0,8,3,2020,False
2020-08-04,4,1109.53,True,0,1,8,3,2020,False
2020-08-05,4,1153.17,True,0,2,8,3,2020,False
2020-08-06,4,1281.69,True,0,3,8,3,2020,False
2020-08-07,4,1493.99,True,1,4,8,3,2020,False
2020-08-08,4,1226.52,True,0,5,8,3,2020,True
2020-08-09,4,1444.81,True,0,6,8,3,2020,True
2020-08-10,4,1569.72,True,1,0,8,3,2020,False
2020-08-11,4,1105.22,True,0,1,8,3,2020,False
2020-08-12,4,1045.16,True,0,2,8,3,2020,False
2020-08-13,4,1073.92,True,0,3,8,3,2020,False
2020-08-14,4,1037.48,True,0,4,8,3,2020,False
2020-08-15,4,1329.77,True,0,5,8,3,2020,True
2020-08-16,4,1309.62,True,0,6,8,3,2020,True
2020-08-17,4,1064.03,True,0,0,8,3,2020,False
2020-08-18,4,1080.18,True,0,1,8,3,2020,False
2020-08-19,4,1061.83,True,0,2,8,3,2020,False
2020-08-20,4,991.6,True,0,3,8,3,2020,False
2020-08-21,4,954.98,True,0,4,8,3,2020,False
2020-08-22,4,1276.63,True,0,5,8,3,2020,True
2020-08-23,4,1286.16,True,0,6,8,3,2020,True
2020-08-24,4,993.38,True,0,0,8,3,2020,False
2020-08-25,4,1113.03,True,0,1,8,3,2020,False
2020-08-26,4,1022.61,True,0,2,8,3,2020,False
2020-08-27,4,917.57,True,0,3,8,3,2020,False
2020-08-28,4,1040.54,True,0,4,8,3,2020,False
2020-08-29,4,1326.31,True,0,5,8,3,2020,True
2020-08-30,4,1197.13,True,0,6,8,3,2020,True
2020-08-31,4,1014.37,True,0,0,8,3,2020,False
2020-09-01,4,1087.97,True,0,1,9,3,2020,False
2020-09-02,4,1292.57,True,1,2,9,3,2020,False
2020-09-03,4,914.16,True,0,3,9,3,2020,False
2020-09-04,4,992.97,True,0,4,9,3,2020,False
2020-09-05,4,1150.86,True,0,5,9,3,2020,True
2020-09-06,4,1183.67,True,0,6,9,3,2020,True
2020-09-07,4,935.47,True,0,0,9,3,2020,False
2020-09-08,4,1048.18,True,0,1,9,3,2020,False
2020-09-09,4,1007.57,True,0,2,9,3,2020,False
2020-09-10,4,1386.99,True,1,3,9,3,2020,False
2020-09-11,4,1350.85,True,1,4,9,3,2020,False
2020-09-12,4,1148.82,True,0,5,9,3,2020,True
2020-09-13,4,1098.3,True,0,6,9,3,2020,True
2020-09-14,4,1038.83,True,0,0,9,3,2020,False
2020-09-15,4,986.5,True,0,1,9,3,2020,False
2020-09-16,4,938.11,True,0,2,9,3,2020,False
2020-09-17,4,1381.65,True,1,3,9,3,2020,False
2020-09-18,4,996.05,True,0,4,9,3,2020,False
2020-09-19,4,1169.52,True,0,5,9,3,2020,True
2020-09-20,4,1691.18,True,1,6,9,3,2020,True
2020-09-21,4,1014.37,True,0,0,9,3,2020,False
2020-09-22,4,988.45,True,0,1,9,3,2020,False
2020-09-23,4,1319.07,True,1,2,9,3,2020,False
2020-09-24,4,1314.19,True,1,3,9,3,2020,False
2020-09-25,4,1391.05,True,1,4,9,3,2020,False
2020-09-26,4,1209.8,True,0,5,9,3,2020,True
2020-09-27,4,1266.03,True,0,6,9,3,2020,True
2020-09-28,4,952.97,True,0,0,9,3,2020,False
2020-09-29,4,954.02,True,0,1,9,3,2020,False
2020-09-30,4,885.92,True,0,2,9,3,2020,False
2020-10-01,4,950.77,False,0,3,10,4,2020,False
2020-10-02,4,1230.52,False,1,4,10,4,2020,False
2020-10-03,4,1128.08,False,0,5,10,4,2020,True
